id,date,text,hashtags,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,source,retweets,favorites,is_retweet,reply_to_status
1354787300446597121,2021-01-28 13:43:57,Hari Pertama 4 Puskesmas Batu Vaksin Ratusan Nakes #Vaksinasi @infoKWB https://t.co/huj2FcpjqU,['Vaksinasi'],jawaposradarmalang,"Jalan Kawi 11B, Kota Malang",Akun resmi Jawa Pos Radar Malang | Email: online@radarmalang.id | 0341363700 | Fax 0341348638 | iklan: 08883659999,2012-03-18 15:12:12,114058,473,1223,False,Twitter for Android,3,2,False,
1354787527840788484,2021-01-28 13:44:52,"Alhamdulillah, Besok Datang Lagi @infoKWB #Vaksinasi https://t.co/7XKEGtaFFi",['Vaksinasi'],jawaposradarmalang,"Jalan Kawi 11B, Kota Malang",Akun resmi Jawa Pos Radar Malang | Email: online@radarmalang.id | 0341363700 | Fax 0341348638 | iklan: 08883659999,2012-03-18 15:12:12,114058,473,1223,False,Twitter for Android,3,2,False,
1354789464061538305,2021-01-28 13:52:33,"Data penyebaran virus covid-19 di Kota Bandar Lampung terbilang tinggi. 
#COVID19 #IngatPesanIbu #VaksinCovid19… https://t.co/a4Rm0N41bz","['COVID19', 'IngatPesanIbu', 'VaksinCovid19']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2606,4807,198,False,Twitter Web App,0,0,False,
1354799933874823170,2021-01-28 14:34:09,"Pasien terkonfirmasi positif Covid-19 di Kota Metro hari ini bertambah tiga orang.
#COVID19 #IngatPesanIbu… https://t.co/I99myX7Get","['COVID19', 'IngatPesanIbu']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2606,4807,198,False,Twitter Web App,0,0,False,
1354800980273946625,2021-01-28 14:38:19,Kasus Covid-19 di Indonesia bertambah 13.695 dalam 24 jam terakhir. Total pasien positif Covid-19 mencapai 1.037.99… https://t.co/TxkclRpBLD,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2606,4807,198,False,Twitter Web App,0,0,False,
1354806052882026506,2021-01-28 14:58:28,Prwsiden jokowi menerima vaksin ke 2 kalinya vaksin baik untuk masyarakat #Vaksinasi #VaksinKeduaJokowi https://t.co/t4fk6GkmPN,"['Vaksinasi', 'VaksinKeduaJokowi']",Riska Lutfiandani,"Kalimantan Timur, Indonesia",Komunitas Generasi Milenial,2020-11-25 03:08:59,18,54,255,False,Twitter for Android,0,1,False,
1354806163380920329,2021-01-28 14:58:55,Check this out utk tahu lebih banyak ttg #Vaksin Sinovac 👇 https://t.co/npObL74Sxu,['Vaksin'],Wallahu khairul makirin,Bangun Indonesia Penuh Berkah,"Moslem, StandWith our Moslem brothers&sisters in #Palestine #Rohingya #Syrian #Yaman and all over the world, Medical Doctor, Gooner, CBR 250RR",2010-05-31 09:49:08,1161,1102,5793,False,Twitter for Android,0,0,False,
1354807520456445959,2021-01-28 15:04:18,"Rabu (27/01/2021) Presiden menerima dosis kedua vaksin COVID-19 di halaman tengah Istana Kepresidenan, Jakarta.… https://t.co/MeaVwTvG3c",,Informasi dan Komunikasi PMK,,"Direktorat Informasi dan Komunikasi Pembangunan Manusia dan Kebudayaan, Ditjen IKP Kominfo",2018-09-02 09:42:13,535,14,91,True,Twitter for Android,0,0,False,
1354807527091789824,2021-01-28 15:04:20,Vaksin CoronaVac produksi Sinovac Life Science https://t.co/ZZrELgoKbo yang disuntikkan pada Presiden membutuhkan d… https://t.co/gZawhOLzkX,,Informasi dan Komunikasi PMK,,"Direktorat Informasi dan Komunikasi Pembangunan Manusia dan Kebudayaan, Ditjen IKP Kominfo",2018-09-02 09:42:13,535,14,91,True,Twitter for Android,0,0,False,1.3548075245206815e+18
1354809331141681159,2021-01-28 15:11:30,"Sobatkom, program Vaksinasi COVID-19 tahap kedua sudah dimulai. Seluruh masyarakat yang telah ditetapkan menjadi sa… https://t.co/54yaH8dRsc",,Informasi dan Komunikasi PMK,,"Direktorat Informasi dan Komunikasi Pembangunan Manusia dan Kebudayaan, Ditjen IKP Kominfo",2018-09-02 09:42:13,535,14,91,True,Twitter for Android,0,0,False,
1354809334081802242,2021-01-28 15:11:31,Namun yang harus diperhatikan ialah beberapa kriteria kelompok yang tidak bisa diberikan vaksin COVID-19. Siapa saj… https://t.co/eTDJv9uc8o,,Informasi dan Komunikasi PMK,,"Direktorat Informasi dan Komunikasi Pembangunan Manusia dan Kebudayaan, Ditjen IKP Kominfo",2018-09-02 09:42:13,535,14,91,True,Twitter for Android,0,0,False,1.3548093311416812e+18
1354813515689730058,2021-01-28 15:28:08,Ada yg ingin di Vaksin? #cat #kucing #vaksin https://t.co/TAD4re6l3Y,"['cat', 'kucing', 'vaksin']",Bertahajudlah,Bumi Allah,Saya hanyalah hamba Allah yang berusaha mendekatkan diri pada Nya. #AkucintaIslam,2010-05-26 14:34:07,336041,639,105,False,Twitter for Android,5,17,False,
1354820325964304385,2021-01-28 15:55:11,"Walikota Tangsel Jalani Vaksin Kedua di RSU Tangsel
#vaksin #vaksinisasi #walikotatangsel #tangsel… https://t.co/YGWs8HFHKE","['vaksin', 'vaksinisasi', 'walikotatangsel', 'tangsel']",Nasional Xpos,"Serpong, Indonesia",Berani Tampil Beda,2012-07-01 09:54:50,1556,1079,61,False,Twitter for Android,0,0,False,
1354821330709868548,2021-01-28 15:59:11,"Dijemput ke Dinkes Provinsi Sumbar di Padang, Sebanyak 2.920 Dosis #vaksin Corona Sampai di #Pasaman. Kunjungi… https://t.co/i37vE6iwSE","['vaksin', 'Pasaman']",ProKabar.com,Indonesia,Profesional mengabarkan,2017-05-10 13:42:20,114,8,6,False,Prokabar.com,0,0,False,
1354823409335554048,2021-01-28 16:07:26,"Dapat jatah Vaksin gelombang pertama itu bukan privilege, namun TANGGUNG JAWAB.
Alhamdulillah sdh dapat jadwal vaks… https://t.co/lxZiwNOJja",,Oriza Sativa,Jakarta,"Clinical Psychologist, Mental Health Educator, Speaker and Counselor",2011-05-28 09:55:23,390,149,42,False,Twitter for Android,0,0,False,
1354824126699954181,2021-01-28 16:10:17,Belajar konspirasi industri dunia😀.... dari over populasi #kucing saat binatang  yang tadinya dipelihara tapi akhir… https://t.co/MlYB1V6Kpm,['kucing'],sleder bike,,,2009-08-28 10:36:22,79,87,118,False,Twitter for Android,0,0,False,
1354824845662425088,2021-01-28 16:13:09,"Sumut Kembali Terima 32.880 Dosis Vaksin Covid-19 untuk 30 Kabupaten/Kota

sumber: https://t.co/SCXgNFXQme… https://t.co/uhg647SS6E",,Pemprov Sumut,"Kota Medan, Sumatera Utara","Official Pemerintah Provinsi Sumatera Utara 📷📹 
Dikelola Oleh Dinas Kominfo Provinsi Sumatera Utara 📰🗞 📱💻
📧sekretariat@sumutprov.go.id
#SumutBermartabat",2015-10-15 03:19:04,4706,33,71,False,Twitter for Android,1,0,False,
1354828054296576005,2021-01-28 16:25:54,"Sumut Kembali Terima 32.880 Dosis Vaksin Covid-19 untuk 30 Kabupaten/Kota

sumber: https://t.co/g561pGBWwR… https://t.co/tEp7ymP60m",,COVID-19 SUMUT,"Sumatera Utara, Indonesia","Informasi Resmi @Pemprovsu terkait Pandemi Covid-19
Powered by @diskominfosumut",2020-03-20 11:32:35,230,2,4,False,Twitter for Android,0,1,False,
1354901358164381697,2021-01-28 21:17:11,"Udah pada nungguin kapan kita, masyarakat umum divaksin? 
Presiden Joko Widodo menjelaskan kemungkinan masyarakat u… https://t.co/Krxjl5BZk4",,inno kribow,Jakarta,"Journalist, writers | traveller | @kribotrip | coffee lover | My Life, My choices, My mistakes, and My lessons is not your business.",2010-02-28 19:01:16,1166,1236,72,False,Twitter Web App,0,0,False,
1354901617754181632,2021-01-28 21:18:13,"DPRD Jateng Izinkan Gubernur Refocusing Anggaran untuk Vaksinasi
#InfoDPRD #refocusing #vaksinasi
@murianewscom https://t.co/y76SlCnfm3","['InfoDPRD', 'refocusing', 'vaksinasi']",MURIANEWS,"Kudus, CJ, Indonesia","It's local news portal |
Official Twitter account of MURIANEWS | Telp./Fax: (0291) 424-8700 | Email: red.murianews@gmail.com",2012-12-02 13:25:18,5407,387,2743,False,Twitter Web App,0,0,False,
1354935786433433603,2021-01-28 23:33:59,"Target Tuntas Akhir Februari, 2412 #nakes #Sumbar Sudah Divaksin. Kunjungi https://t.co/6XOD1olVWv . #hdp #padang… https://t.co/Yl3nvS9W79","['nakes', 'Sumbar', 'hdp', 'padang']",ProKabar.com,Indonesia,Profesional mengabarkan,2017-05-10 13:42:20,114,8,6,False,Prokabar.com,0,0,False,
1354942315811401731,2021-01-28 23:59:56,Dinkes Lakukan Pemantapan Pelaksanaan Vaksinasi Covid-19 https://t.co/Csz7W04cEg #VaksinSinovac #Vaksinasi,"['VaksinSinovac', 'Vaksinasi']",Kraksaan Online Dot ID,"ÜT: -7.75632,113.40272",Official Account News Portal Kraksaan Online,2011-08-25 03:30:43,510,65,43,False,kraksaan,0,0,False,
1354942491615666196,2021-01-29 00:00:38,MUI pastikan #Vaksin Sinovac Halal #like4like https://t.co/FiFKAm6d5P,"['Vaksin', 'like4like']",Andre,,Selalu Ada Jalan Menunju Kesuksesan Dunia Akhirat,2019-11-29 00:44:18,12,0,3552,False,Twitter for Android,0,1,False,
1354945389917581314,2021-01-29 00:12:09,Pemkab Gelar Rakor Persiapan Vaksinasi Covid-19 https://t.co/uFhOBhVwEc #Dinkes #rakor #VaksinCoronaSinovac #Vaksinasi,"['Dinkes', 'rakor', 'VaksinCoronaSinovac', 'Vaksinasi']",Kraksaan Online Dot ID,"ÜT: -7.75632,113.40272",Official Account News Portal Kraksaan Online,2011-08-25 03:30:43,510,66,43,False,kraksaan,0,0,False,
1354949882109440008,2021-01-29 00:30:00,"Satgas Covid-19 Masih Temukan Tenaga Kesehatan Tak Datang Vaksinasi  

#Vaksin #Vaksinasi https://t.co/TTYOpN6JgM","['Vaksin', 'Vaksinasi']",iNews.id,"Jakarta, Indonesia","Official Twitter of https://t.co/VcBPTpbkAZ, MNC Media Group | redaksi@inews.id | sales@inews.id | Android : https://t.co/ZZuh3jfXGC iPhone : https://t.co/Qtp13CrCFh",2017-12-22 12:20:40,2454,185,134,False,TweetDeck,0,0,False,
1354950119343353867,2021-01-29 00:30:56,"Ketua Persi #Sumbar : #nakes yang tidak mau #vaksin, dilarang berikan pelayanan. Kunjungi https://t.co/nTGhe9IfnV .… https://t.co/Pnxs0OfEaJ","['Sumbar', 'nakes', 'vaksin']",ProKabar.com,Indonesia,Profesional mengabarkan,2017-05-10 13:42:20,115,8,6,False,Prokabar.com,0,0,False,
1354951140429885448,2021-01-29 00:35:00,"Top News Koran Rakyat Merdeka

Minta Disuntik Vaksin Covid Di Bokong Dan Tak Dipublikasikan
Duterte Dicurigai Takut… https://t.co/b2q4HdU6CO",,Rakyat Merdeka,"Graha Pena, Kebayoran Lama 12",Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy,2016-03-22 13:54:59,1626,204,259,False,TweetDeck,3,3,False,
1354957433798590470,2021-01-29 01:00:00,"Rudy: Kisah Masa Muda Sang Visioner 
https://t.co/iCEoR99XRE #TokoBuku #JualBuku #BeliBuku #belajardarirumah… https://t.co/PKHbWzIyj8","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2605,2618,587,False,Twitter Web App,0,1,False,
1354958663752904708,2021-01-29 01:04:54,"Epidemiolog Kritik Pengadaan Vaksin, Sebut Tak Ada Dasar Saintifik

#Epidemiology
#Vaksin
https://t.co/Owu3Cmv9Ps","['Epidemiology', 'Vaksin']",IslamToday ID,"Jakarta Selatan, DKI Jakarta","Menguak Fakta
#itdnews
#smartizen
#jejakperadaban
#ekspedisialquran
#sahabatmulia
#1tvOnline",2014-08-07 14:45:58,1162,19,27,False,Twitter for Android,1,1,False,
1354960937334136837,2021-01-29 01:13:56,Sinovac sudah terbukti. Daripada sebar hoax terkait vaksin lebih baik dukung program Vaksinasi Nasional.… https://t.co/DC3rx7wTSm,,cut sarah,,I am a Universe full of secrets,2011-03-13 16:50:42,123,28,171,False,Twitter for Android,0,0,False,
1354963143286353927,2021-01-29 01:22:42,"Ayo kita vaksin bersama kita lawan Covid-19

#Covid19 #VirusCorona #SocialDistancing #PhysicalDistancing… https://t.co/s2Pk1nxGZJ","['Covid19', 'VirusCorona', 'SocialDistancing', 'PhysicalDistancing']",Seputar Info Indonesia,,Seputar Informasi Indonesia,2020-04-13 03:18:10,40,46,150,False,Twitter for Android,0,0,False,
1354963178543702018,2021-01-29 01:22:50,"Dukung program vaksinasi nasional masyarakat sehat, corona lewat, dan ekonomi meningkat.
.
#Covid19 #VirusCorona… https://t.co/UFh6qksA34","['Covid19', 'VirusCorona']",Seputar Info Indonesia,,Seputar Informasi Indonesia,2020-04-13 03:18:10,40,46,150,False,Twitter for Android,0,0,False,
1354965647575240704,2021-01-29 01:32:39,"Kilas Balik Observasi WNI Wuhan di Natuna

https://t.co/y6CMHWyqHc

#diskominfonatuna
#natunakab
#natuna
#Covid19… https://t.co/igBhfgVgyb","['diskominfonatuna', 'natunakab', 'natuna', 'Covid19']",Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,254,31,2,True,Twitter Web App,0,0,False,
1354965770841669634,2021-01-29 01:33:08,"2.200 Vaksin Tiba di Natuna, TNI POLRI Kawal Ketat

https://t.co/VzdGhjUCct

#diskominfonatuna
#natunakab
#natuna… https://t.co/tnOvBT3ZXI","['diskominfonatuna', 'natunakab', 'natuna']",Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,254,31,2,True,Twitter Web App,0,0,False,
1354966072844120065,2021-01-29 01:34:20,"Serah Terima Vaksin Covid-19 di Gudang Penyimpanan, Vaksinasi Pertama akan Digelar Besok

https://t.co/46NzbEPomK… https://t.co/fyc8cOieus",,Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,254,31,2,True,Twitter Web App,0,0,False,
1354966238171021312,2021-01-29 01:34:59,"Eri Marka, Orang Pertama Disuntik Vaksin Covid-19 di Natuna

https://t.co/LNWqHKajtD

#diskominfonatuna
#natunakab… https://t.co/qTJvL98mYR","['diskominfonatuna', 'natunakab']",Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,254,31,2,True,Twitter Web App,0,0,False,
1354966328000401408,2021-01-29 01:35:21,"Pencanangan Vaksinisasi Dosis Pertama di Natuna Telah Selesai

https://t.co/pzgAeUZZnL

#diskominfonatuna… https://t.co/dZFwuy14mz",['diskominfonatuna'],Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,254,31,2,True,Twitter Web App,0,0,False,
1354971687444336640,2021-01-29 01:56:39,"https://t.co/WFkP8bktfO, #Kediri – Masih tahap pertama #Vaksinasi Covid-19, kali ini ada yang unik dari #Vaksinasi… https://t.co/bTROrCNUzR","['Kediri', 'Vaksinasi', 'Vaksinasi']",IG - satukanalcom,"Malang, Jawa Timur","Media Online Cepat, Akurat, dan Terpercaya
Disampaikan Dengan Cepat Dikaji Secara Mendalam
Jalan Cengkeh No.1 kav 4 - 5 
👇👇click our portal👇👇",2016-12-27 03:53:25,1243,417,124,False,Apps for SNAP Auto Poster,0,0,False,
1354972530923212800,2021-01-29 02:00:00,"Dokumen Domestik Komunis Tiongkok Mengungkapkan Tentang Keamanan dari Vaksin Produksi Mereka

Nonton video selengka… https://t.co/N5Tpr5I8We",,ET News Indonesia,,The Real China news,2017-10-07 05:08:58,525,28,5,False,Twitter Web App,0,0,False,
1354972530948247553,2021-01-29 02:00:00,"5 CM. Aku Kamu Samudra Dan Bintang- Bintang
https://t.co/evNdLj0TKU
#TokoBuku #JualBuku #BeliBuku #belajardarirumah… https://t.co/cpzNZR1Ayi","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2605,2618,587,False,Twitter Web App,1,0,False,
1354972866005979136,2021-01-29 02:01:20,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/QhKG0rM1iD,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354972904056709123,2021-01-29 02:01:29,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/y5DHMfK5dj,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354972992258920450,2021-01-29 02:01:50,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/43Q3zalbEE,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973066284032003,2021-01-29 02:02:07,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/Ob2WqfMFxG,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973112656293889,2021-01-29 02:02:18,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/K4Gh7C4MCv,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973180012630018,2021-01-29 02:02:34,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/g3vphNjdoE,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973231770292225,2021-01-29 02:02:47,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/y78XJgn6UK,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973324745428994,2021-01-29 02:03:09,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/HMnWyI3cGJ,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973370274615297,2021-01-29 02:03:20,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/dhgvwPrD5r,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973432576757769,2021-01-29 02:03:35,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/VTTXpaSTqk,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973483470524416,2021-01-29 02:03:47,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/LeNh3ErYhw,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973541813219330,2021-01-29 02:04:01,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/o8O1fn78a6,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973589489942533,2021-01-29 02:04:12,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/tS3wpxzXn4,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973665763332097,2021-01-29 02:04:30,Vaksinasi untuk menghentikan rantai penyebaran covid-19 #Vaksin #OptimalkanPemulihanRI #beranivaksin… https://t.co/so6iaT7VHz,"['Vaksin', 'OptimalkanPemulihanRI', 'beranivaksin']",Dandi,,Tidak ada bio yang tak retak,2020-06-22 02:51:26,1,17,2,False,Twitter for Android,0,0,False,
1354973877814718465,2021-01-29 02:05:21,Vaksinasi kedua dilakukan tepat 14 hari atau dua minggu setelah pemberian vaksin Corona pertama pada 13 Januari lal… https://t.co/gzGUv7544h,,BolongID,,"Terobosan Informasi Tanpa Batas
Garda terdepan informasi seputar Tiongkok #BolongID
https://t.co/glfElwPTnN",2020-03-27 09:29:48,18,0,0,False,Twitter Web App,1,1,False,
1354976340441587717,2021-01-29 02:15:08,"Tujuh Nakes Puskesmas di Kota Malang Ini Batal Divaksin #kotamalang #vaksinasi 
https://t.co/sSSBq8ZzTd","['kotamalang', 'vaksinasi']",jawaposradarmalang,"Jalan Kawi 11B, Kota Malang",Akun resmi Jawa Pos Radar Malang | Email: online@radarmalang.id | 0341363700 | Fax 0341348638 | iklan: 08883659999,2012-03-18 15:12:12,114079,473,1223,False,Twitter for Android,2,5,False,
1354976674287378434,2021-01-29 02:16:28,"Pemimpinnya aja sudah di vaksinasi loo

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/QHP15vY79B","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,289,377,1352,False,Twitter for Android,0,1,False,
1354976703978889218,2021-01-29 02:16:35,"Di pastikan Halal yaa

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/yh233G866R","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,289,377,1352,False,Twitter for Android,0,1,False,1.3549766742873784e+18
1354977088621699076,2021-01-29 02:18:06,"Dukung vaksinasi

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/g1LtPBfUEm","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,289,377,1352,False,Twitter for Android,0,1,False,1.3549767039788892e+18
1354977218238136323,2021-01-29 02:18:37,"Coba cek infonya laa

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/hqhKsbxRLO","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,289,377,1352,False,Twitter for Android,0,1,False,
1354977239255953408,2021-01-29 02:18:42,"Dukung programnya yaa

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/qkipRvL54U","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,289,377,1352,False,Twitter for Android,0,2,False,1.3549772182381363e+18
1354978398917984259,2021-01-29 02:23:19,Pelaksanaan penyuntikan vaksin covid-19 untuk tenaga kesehatan dan mitra di lingkup Poliklinik Polres Magelang Kota… https://t.co/ndZVIrjfV8,,POLRES MAGELANG KOTA,"Kota Magelang, Jawa Tengah",Akun Resmi Polres Magelang Kota,2020-03-26 07:10:27,202,89,2962,False,Twitter for Android,0,3,False,
1354979572815544321,2021-01-29 02:27:59,"Halo Sobat Kui, have a nice day! Jangan lupa terapkan 3M selama berkegiatan ya!

#KUIBerkarya #3M #Corona #Covid19… https://t.co/oa3z8oDgOV","['KUIBerkarya', '3M', 'Corona', 'Covid19']",Karya Untuk Indonesia,,"Stand up, make a move! #KUIBerkarya",2021-01-06 08:55:18,25,0,0,False,Twitter for iPhone,0,3,False,
1354980606061363209,2021-01-29 02:32:05,"Jangan ragu untuk Vaksinasi dan Tetap disiplin Protokol kesehatan 3M.
Vaksin mantul pasti aman
#vaksinasi #COVID19 https://t.co/iJBncH55K3","['vaksinasi', 'COVID19']",politikuslucu,,jangan belok belok,2020-08-20 06:46:54,0,0,0,False,Twitter for Android,0,0,False,
1354980812475654145,2021-01-29 02:32:54,"Jangan ragu untuk Vaksinasi dan Tetap disiplin Protokol kesehatan 3M.
Vaksin mantul pasti aman
#vaksinasi #COVID19 https://t.co/guviljELH3","['vaksinasi', 'COVID19']",politikuslucu,,jangan belok belok,2020-08-20 06:46:54,0,0,0,False,Twitter for Android,0,0,False,1.3549806060613632e+18
1354980858155810818,2021-01-29 02:33:05,"Jangan ragu untuk Vaksinasi dan Tetap disiplin Protokol kesehatan 3M.
Vaksin mantul pasti aman
#vaksinasi #COVID19 https://t.co/BVK0CgRqxc","['vaksinasi', 'COVID19']",politikuslucu,,jangan belok belok,2020-08-20 06:46:54,0,0,0,False,Twitter for Android,0,0,False,1.354980812475654e+18
1354980920235675649,2021-01-29 02:33:20,"Jangan ragu untuk Vaksinasi dan Tetap disiplin Protokol kesehatan 3M.
Vaksin mantul pasti aman
#vaksinasi #COVID19 https://t.co/Zhw3O9kNLQ","['vaksinasi', 'COVID19']",politikuslucu,,jangan belok belok,2020-08-20 06:46:54,0,0,0,False,Twitter for Android,0,0,False,1.3549808581558108e+18
